CustomerID,Tenure_Months,Contract_Type,Monthly_Charges,Total_Charges,Payment_Method,Tech_Support_Tickets,Internet_Service_Type,Paperless_Billing,Churn_Status
CUST-06203,10,Month-to-month,72.28,727.35,Credit card (automatic),4,DSL,No,Yes
CUST-06204,18,Month-to-month,95.49,1745.46,Electronic check,2,Fiber optic,No,Yes
CUST-06205,33,One year,22.59,741.74,Mailed check,3,No,Yes,No
CUST-06206,16,Month-to-month,106.44,1725.84,Bank transfer (automatic),2,Fiber optic,No,No
CUST-06207,15,One year,115.81,1713.49,Mailed check,2,Fiber optic,No,No
CUST-06208,42,One year,19.04,783.29,Mailed check,0,No,No,No
CUST-06209,14,One year,24.59,349.08,Electronic check,1,No,Yes,Yes
CUST-06210,18,Month-to-month,21.81,401.21,Bank transfer (automatic),1,No,No,No
CUST-06211,5,Month-to-month,101.22,497.77,Bank transfer (automatic),2,Fiber optic,No,No
CUST-06212,32,Month-to-month,111.57,3626.95,Credit card (automatic),3,Fiber optic,No,No
CUST-06213,12,Month-to-month,54.39,657.08,Mailed check,0,DSL,No,Yes
CUST-06214,0,Month-to-month,24.77, ,Credit card (automatic),2,No,Yes,No
CUST-06215,7,Two year,100.78,723.34,Credit card (automatic),1,Fiber optic,Yes,No
CUST-06216,38,Two year,83.6,3267.08,Electronic check,1,Fiber optic,Yes,No
CUST-06217,3,Month-to-month,114.84,347.57,Electronic check,0,Fiber optic,No,No
CUST-06218,54,Month-to-month,44.61,2430.67,Credit card (automatic),2,DSL,No,Yes
CUST-06219,2,Month-to-month,98.79,201.34,Bank transfer (automatic),0,Fiber optic,No,Yes
CUST-06220,26,Two year,70.82,1890.05,Electronic check,0,Fiber optic,Yes,No
CUST-06221,8,One year,45.47,356.95,Electronic check,4,DSL,No,Yes
CUST-06222,22,One year,74.88,1628.37,Electronic check,1,Fiber optic,Yes,Yes
CUST-06223,22,One year,24.96,544.68,Electronic check,0,No,Yes,Yes
CUST-06224,59,One year,62.84,3615.19,Bank transfer (automatic),1,DSL,No,No
CUST-06225,53,Month-to-month,82.68,4313.22,Electronic check,1,Fiber optic,Yes,Yes
CUST-06226,61,Month-to-month,56.72,3409.99,Electronic check,0,DSL,No,No
CUST-06227,25,One year,24.54,621.98,Electronic check,2,No,Yes,No
CUST-06228,18,Two year,97.79,1736.34,Credit card (automatic),2,Fiber optic,No,No
CUST-06229,70,Two year,43.65,3051.13,Bank transfer (automatic),2,DSL,No,No
CUST-06230,20,Two year,112.47,2313.89,Credit card (automatic),3,Fiber optic,No,No
CUST-06231,10,One year,96.25,971.24,Electronic check,7,Fiber optic,Yes,Yes
CUST-06232,1,Month-to-month,49.64,49.05,Credit card (automatic),1,DSL,No,No
CUST-06233,11,Month-to-month,68.53,760.22,Bank transfer (automatic),2,DSL,No,No
CUST-06234,12,Month-to-month,61.93,731.55,Electronic check,1,DSL,Yes,No
CUST-06235,54,One year,19.67,1043.06,Electronic check,3,No,No,Yes
CUST-06236,14,One year,23.13,321.67,Electronic check,1,No,Yes,No
CUST-06237,9,Month-to-month,23.06,203.12,Electronic check,2,No,Yes,No
CUST-06238,60,Two year,77.25,4608.27,Electronic check,5,DSL,Yes,Yes
CUST-06239,3,Two year,82.88,254.02,Bank transfer (automatic),1,Fiber optic,No,No
CUST-06240,13,Month-to-month,62.46,809.93,Electronic check,0,DSL,No,Yes
CUST-06241,2,Month-to-month,85.65,168.05,Mailed check,1,Fiber optic,No,Yes
CUST-06242,32,Two year,84.54,2667.74,Bank transfer (automatic),0,Fiber optic,No,No
CUST-06243,21,Month-to-month,94.65,1979.63,Credit card (automatic),1,Fiber optic,No,No
CUST-06244,43,Two year,68.52,2947.97,Credit card (automatic),1,DSL,Yes,No
CUST-06245,49,Two year,64.52,3193.31,Electronic check,0,DSL,No,No
CUST-06246,11,Month-to-month,19.13,214.94,Bank transfer (automatic),0,No,No,No
CUST-06247,0,Month-to-month,25.17, ,Electronic check,1,No,Yes,Yes
CUST-06248,9,Month-to-month,68.3,604.06,Electronic check,0,DSL,No,Yes
CUST-06249,21,One year,98.24,2096.30,Bank transfer (automatic),4,Fiber optic,Yes,Yes
CUST-06250,17,One year,77.03,1321.82,Credit card (automatic),2,Fiber optic,No,Yes
CUST-06251,49,Month-to-month,76.58,3726.75,Bank transfer (automatic),3,Fiber optic,Yes,Yes
CUST-06252,33,One year,53.18,1720.54,Credit card (automatic),0,DSL,Yes,No
CUST-06253,3,Month-to-month,25.17,76.67,Bank transfer (automatic),2,No,Yes,No
CUST-06254,52,One year,19.35,989.53,Bank transfer (automatic),2,No,Yes,No
CUST-06255,9,One year,101.92,916.85,Electronic check,4,Fiber optic,Yes,Yes
CUST-06256,1,Month-to-month,65.97,65.69,Mailed check,3,DSL,Yes,Yes
CUST-06257,4,Month-to-month,45.85,185.77,Credit card (automatic),0,DSL,Yes,No
CUST-06258,60,One year,104.48,6306.28,Bank transfer (automatic),3,Fiber optic,No,No
CUST-06259,1,Two year,21.82,21.49,Electronic check,0,No,No,No
CUST-06260,35,Month-to-month,94.41,3353.83,Bank transfer (automatic),3,Fiber optic,Yes,No
CUST-06261,32,Month-to-month,42.7,1381.41,Electronic check,2,DSL,Yes,No
CUST-06262,53,One year,75.14,4006.01,Credit card (automatic),0,DSL,Yes,No
CUST-06263,38,Two year,99.76,3689.56,Credit card (automatic),4,Fiber optic,No,Yes
CUST-06264,4,Month-to-month,22.78,93.59,Credit card (automatic),1,No,Yes,No
CUST-06265,42,Two year,56.66,2312.85,Electronic check,3,DSL,Yes,No
CUST-06266,66,Month-to-month,23.51,1579.41,Electronic check,4,No,No,No
CUST-06267,25,Month-to-month,72.82,1789.13,Credit card (automatic),1,DSL,No,No
CUST-06268,40,Month-to-month,60.52,2348.42,Mailed check,1,DSL,Yes,No
CUST-06269,11,One year,96.57,1032.63,Credit card (automatic),4,Fiber optic,Yes,No
CUST-06270,21,Month-to-month,50.08,1024.36,Credit card (automatic),2,DSL,Yes,No
CUST-06271,13,Month-to-month,55.36,736.36,Credit card (automatic),1,DSL,No,No
CUST-06272,46,One year,92.82,4333.87,Electronic check,3,Fiber optic,No,Yes
CUST-06273,30,Month-to-month,102.24,3066.60,Bank transfer (automatic),4,Fiber optic,Yes,Yes
CUST-06274,56,Month-to-month,76.42,4384.64,Credit card (automatic),3,DSL,No,No
CUST-06275,3,Month-to-month,19.28,57.99,Electronic check,1,No,Yes,Yes
CUST-06276,25,One year,61.76,1528.07,Bank transfer (automatic),2,DSL,Yes,No
CUST-06277,50,Month-to-month,22.83,1107.67,Mailed check,2,No,Yes,Yes
CUST-06278,0,Month-to-month,24.44, ,Electronic check,1,No,Yes,No
CUST-06279,68,Month-to-month,73.21,5067.47,Credit card (automatic),2,DSL,Yes,No
CUST-06280,1,Two year,102.21,105.07,Electronic check,4,Fiber optic,Yes,Yes
CUST-06281,24,One year,19.71,463.14,Electronic check,3,No,No,No
CUST-06282,15,Two year,70.89,1093.54,Electronic check,2,DSL,Yes,No
CUST-06283,48,Two year,63.56,3001.50,Mailed check,0,DSL,Yes,No
CUST-06284,0,Two year,77.49, ,Credit card (automatic),1,DSL,No,No
CUST-06285,61,Two year,116.47,7135.05,Electronic check,5,Fiber optic,Yes,Yes
CUST-06286,13,Month-to-month,96.89,1235.91,Credit card (automatic),3,Fiber optic,No,No
CUST-06287,12,Month-to-month,76.84,909.75,Bank transfer (automatic),1,DSL,Yes,Yes
CUST-06288,12,Month-to-month,18.44,227.76,Bank transfer (automatic),0,No,No,No
CUST-06289,15,Month-to-month,114.63,1709.72,Electronic check,2,Fiber optic,No,No
CUST-06290,63,One year,25.48,1588.32,Credit card (automatic),4,No,No,Yes
CUST-06291,3,Month-to-month,117.73,355.38,Electronic check,1,Fiber optic,No,No
CUST-06292,27,Two year,70.82,1861.00,Electronic check,2,DSL,No,No
CUST-06293,9,One year,78.81,696.50,Credit card (automatic),2,Fiber optic,No,Yes
CUST-06294,51,Two year,25.56,1338.28,Electronic check,2,No,Yes,No
CUST-06295,28,One year,90.86,2600.12,Bank transfer (automatic),2,Fiber optic,No,No
CUST-06296,56,One year,92.97,5198.91,Bank transfer (automatic),2,Fiber optic,No,No
CUST-06297,36,One year,18.36,671.10,Bank transfer (automatic),1,No,No,No
CUST-06298,8,Month-to-month,55.0,435.57,Electronic check,1,DSL,Yes,Yes
CUST-06299,9,Month-to-month,82.54,755.69,Bank transfer (automatic),1,Fiber optic,Yes,Yes
CUST-06300,2,Month-to-month,21.62,43.47,Bank transfer (automatic),2,No,No,Yes
CUST-06301,22,Two year,52.3,1121.69,Mailed check,1,DSL,No,No
CUST-06302,40,Two year,91.8,3690.70,Mailed check,3,Fiber optic,No,No
CUST-06303,61,One year,47.87,2904.60,Electronic check,2,DSL,Yes,No
CUST-06304,12,Month-to-month,116.41,1388.10,Electronic check,1,Fiber optic,No,No
CUST-06305,45,Month-to-month,23.23,1053.26,Electronic check,2,No,No,No
CUST-06306,25,Month-to-month,25.66,631.77,Credit card (automatic),0,No,No,No
CUST-06307,0,One year,70.23, ,Bank transfer (automatic),0,Fiber optic,Yes,Yes
CUST-06308,65,Month-to-month,110.75,7264.62,Electronic check,2,Fiber optic,Yes,No
CUST-06309,41,Month-to-month,18.88,791.05,Electronic check,2,No,Yes,No
CUST-06310,8,One year,107.72,878.68,Electronic check,2,Fiber optic,No,No
CUST-06311,1,Month-to-month,114.97,115.32,Electronic check,1,Fiber optic,Yes,Yes
CUST-06312,15,One year,76.86,1164.07,Electronic check,0,Fiber optic,Yes,No
CUST-06313,11,Month-to-month,77.3,831.24,Credit card (automatic),0,DSL,No,No
CUST-06314,43,One year,91.27,3887.65,Mailed check,3,Fiber optic,Yes,No
CUST-06315,27,Two year,86.78,2291.03,Electronic check,3,Fiber optic,Yes,Yes
CUST-06316,11,One year,24.22,271.36,Mailed check,1,No,No,Yes
CUST-06317,5,Two year,111.59,564.89,Electronic check,2,Fiber optic,Yes,No
CUST-06318,34,Two year,110.78,3725.78,Bank transfer (automatic),2,Fiber optic,No,Yes
CUST-06319,54,Month-to-month,65.21,3591.73,Electronic check,4,DSL,No,Yes
CUST-06320,33,Month-to-month,53.28,1777.72,Bank transfer (automatic),3,DSL,No,No
CUST-06321,24,One year,52.57,1256.05,Mailed check,1,DSL,No,No
CUST-06322,54,One year,81.15,4421.61,Mailed check,2,Fiber optic,Yes,No
CUST-06323,10,Month-to-month,77.14,778.78,Credit card (automatic),0,Fiber optic,Yes,No
CUST-06324,18,Two year,89.14,1561.14,Bank transfer (automatic),0,Fiber optic,Yes,Yes
CUST-06325,16,Two year,111.73,1820.27,Mailed check,2,Fiber optic,Yes,Yes
CUST-06326,48,Two year,78.76,3827.70,Electronic check,0,DSL,Yes,No
CUST-06327,63,One year,67.75,4176.13,Bank transfer (automatic),2,DSL,Yes,No
CUST-06328,24,Month-to-month,19.42,472.72,Bank transfer (automatic),2,No,No,No
CUST-06329,40,One year,102.84,4216.03,Electronic check,2,Fiber optic,No,No
CUST-06330,17,One year,52.52,899.86,Bank transfer (automatic),3,DSL,No,No
CUST-06331,22,Month-to-month,68.62,1551.48,Mailed check,3,DSL,No,Yes
CUST-06332,48,Month-to-month,81.52,3889.61,Credit card (automatic),2,Fiber optic,No,No
CUST-06333,34,Two year,78.0,2659.60,Mailed check,2,Fiber optic,No,No
CUST-06334,0,Month-to-month,100.93, ,Credit card (automatic),1,Fiber optic,No,Yes
CUST-06335,16,Two year,23.39,382.62,Credit card (automatic),3,No,Yes,No
CUST-06336,40,Two year,79.01,3136.03,Credit card (automatic),2,Fiber optic,Yes,No
CUST-06337,35,Two year,22.09,750.23,Electronic check,2,No,Yes,No
CUST-06338,1,One year,74.56,72.57,Electronic check,4,DSL,No,Yes
CUST-06339,27,Month-to-month,23.39,638.93,Bank transfer (automatic),0,No,No,No
CUST-06340,14,Month-to-month,102.95,1454.24,Electronic check,1,Fiber optic,Yes,Yes
CUST-06341,2,Two year,68.84,140.17,Bank transfer (automatic),2,DSL,No,No
CUST-06342,3,Month-to-month,55.24,161.69,Electronic check,3,DSL,Yes,Yes
CUST-06343,22,Month-to-month,50.0,1117.50,Electronic check,2,DSL,No,No
CUST-06344,43,One year,69.2,3024.56,Electronic check,1,DSL,Yes,No
CUST-06345,27,Month-to-month,72.05,1981.25,Mailed check,2,DSL,No,Yes
CUST-06346,0,Two year,113.67, ,Electronic check,3,Fiber optic,No,No
CUST-06347,27,Month-to-month,71.45,1876.73,Mailed check,2,DSL,Yes,Yes
CUST-06348,38,Month-to-month,55.1,2136.06,Mailed check,5,DSL,No,Yes
CUST-06349,7,Month-to-month,92.76,663.98,Credit card (automatic),0,Fiber optic,No,No
CUST-06350,43,One year,70.89,3062.97,Electronic check,3,DSL,Yes,No
CUST-06351,19,One year,96.21,1878.65,Credit card (automatic),1,Fiber optic,Yes,No
CUST-06352,7,Two year,62.78,439.85,Bank transfer (automatic),2,DSL,Yes,No
CUST-06353,30,One year,115.95,3544.05,Bank transfer (automatic),3,Fiber optic,Yes,No
CUST-06354,7,Month-to-month,116.68,800.96,Credit card (automatic),2,Fiber optic,Yes,Yes
CUST-06355,18,One year,70.21,1255.39,Electronic check,3,DSL,Yes,Yes
CUST-06356,65,Two year,24.32,1572.67,Mailed check,2,No,Yes,No
CUST-06357,1,Month-to-month,52.13,51.68,Bank transfer (automatic),3,DSL,Yes,No
CUST-06358,46,Month-to-month,98.95,4445.55,Bank transfer (automatic),1,Fiber optic,No,Yes
CUST-06359,8,Two year,93.3,742.02,Electronic check,1,Fiber optic,Yes,No
CUST-06360,5,Month-to-month,43.99,225.90,Electronic check,2,DSL,No,No
CUST-06361,15,Month-to-month,24.88,374.82,Bank transfer (automatic),2,No,Yes,No
CUST-06362,63,Month-to-month,84.42,5466.11,Credit card (automatic),1,Fiber optic,No,Yes
CUST-06363,3,Month-to-month,25.24,76.62,Bank transfer (automatic),2,No,No,No
CUST-06364,36,Two year,23.02,824.25,Electronic check,3,No,Yes,No
CUST-06365,3,Month-to-month,72.09,213.91,Bank transfer (automatic),0,DSL,Yes,No
CUST-06366,58,Two year,92.36,5227.94,Bank transfer (automatic),3,Fiber optic,Yes,Yes
CUST-06367,26,Month-to-month,49.32,1279.39,Bank transfer (automatic),1,DSL,No,No
CUST-06368,32,Month-to-month,24.81,809.68,Bank transfer (automatic),3,No,Yes,No
CUST-06369,9,Month-to-month,108.15,952.11,Bank transfer (automatic),2,Fiber optic,Yes,No
CUST-06370,3,Month-to-month,23.91,73.57,Bank transfer (automatic),3,No,Yes,Yes
CUST-06371,18,Two year,80.37,1463.27,Mailed check,2,Fiber optic,Yes,No
CUST-06372,11,Month-to-month,95.43,1063.32,Bank transfer (automatic),0,Fiber optic,No,No
CUST-06373,44,One year,20.67,915.68,Electronic check,0,No,No,No
CUST-06374,13,Two year,64.81,828.88,Bank transfer (automatic),0,DSL,No,No
CUST-06375,39,One year,61.88,2381.97,Bank transfer (automatic),1,DSL,Yes,No
CUST-06376,15,One year,78.65,1210.90,Mailed check,3,Fiber optic,Yes,No
CUST-06377,18,Two year,22.93,413.75,Bank transfer (automatic),2,No,Yes,No
CUST-06378,16,One year,71.86,1137.86,Credit card (automatic),4,Fiber optic,Yes,No
CUST-06379,18,One year,18.78,328.34,Electronic check,1,No,No,Yes
CUST-06380,17,One year,19.62,331.62,Bank transfer (automatic),0,No,Yes,No
CUST-06381,6,Month-to-month,98.22,575.13,Mailed check,1,Fiber optic,Yes,Yes
CUST-06382,19,Month-to-month,70.15,1309.24,Credit card (automatic),0,DSL,No,Yes
CUST-06383,8,Month-to-month,108.15,876.27,Electronic check,1,Fiber optic,No,No
CUST-06384,8,Month-to-month,83.49,650.42,Credit card (automatic),3,Fiber optic,No,Yes
CUST-06385,42,Month-to-month,88.73,3616.67,Credit card (automatic),0,Fiber optic,No,No
CUST-06386,2,Month-to-month,81.4,163.45,Electronic check,1,Fiber optic,Yes,Yes
CUST-06387,12,Month-to-month,43.82,529.33,Credit card (automatic),0,DSL,No,No
CUST-06388,23,One year,21.96,496.14,Electronic check,1,No,No,Yes
CUST-06389,51,Two year,62.34,3266.84,Credit card (automatic),3,DSL,No,No
CUST-06390,9,Month-to-month,76.54,701.65,Electronic check,0,DSL,Yes,No
CUST-06391,22,Month-to-month,104.7,2270.68,Credit card (automatic),1,Fiber optic,Yes,No
CUST-06392,13,Month-to-month,76.51,1022.70,Bank transfer (automatic),1,DSL,Yes,Yes
CUST-06393,24,Two year,52.67,1255.08,Credit card (automatic),1,DSL,Yes,No
CUST-06394,39,One year,23.68,901.15,Bank transfer (automatic),1,No,No,No
CUST-06395,61,Two year,64.28,3924.56,Bank transfer (automatic),2,DSL,No,Yes
CUST-06396,25,Two year,84.47,2157.10,Mailed check,0,Fiber optic,No,No
CUST-06397,10,Month-to-month,19.83,195.19,Electronic check,1,No,No,No
CUST-06398,4,Month-to-month,84.19,340.35,Electronic check,2,Fiber optic,No,Yes
CUST-06399,69,Two year,25.6,1782.04,Credit card (automatic),2,No,Yes,No
CUST-06400,32,Month-to-month,18.42,587.45,Mailed check,1,No,Yes,No
CUST-06401,20,One year,75.44,1506.09,Electronic check,1,DSL,No,No
CUST-06402,15,Month-to-month,107.62,1616.39,Credit card (automatic),3,Fiber optic,No,No
CUST-06403,25,One year,96.5,2352.86,Bank transfer (automatic),2,Fiber optic,Yes,No
CUST-06404,35,Month-to-month,111.84,3861.75,Electronic check,3,Fiber optic,No,Yes
CUST-06405,25,Two year,44.39,1087.64,Mailed check,1,DSL,No,No
CUST-06406,58,Two year,22.33,1283.91,Mailed check,2,No,Yes,No
CUST-06407,6,One year,20.39,124.83,Electronic check,1,No,Yes,No
CUST-06408,23,Month-to-month,42.86,987.82,Credit card (automatic),3,DSL,Yes,Yes
CUST-06409,71,Two year,100.18,7062.30,Mailed check,2,Fiber optic,Yes,No
CUST-06410,23,One year,23.18,542.76,Credit card (automatic),2,No,No,No
CUST-06411,21,Month-to-month,64.0,1347.95,Credit card (automatic),1,DSL,Yes,No
CUST-06412,17,Month-to-month,89.04,1490.69,Electronic check,2,Fiber optic,Yes,No
CUST-06413,13,Two year,24.28,309.82,Electronic check,2,No,Yes,Yes
CUST-06414,5,Two year,54.99,282.96,Mailed check,3,DSL,No,No
CUST-06415,60,One year,64.48,3775.19,Electronic check,3,DSL,No,Yes
CUST-06416,10,Month-to-month,25.72,263.74,Mailed check,1,No,Yes,Yes
CUST-06417,43,Two year,24.59,1069.34,Credit card (automatic),2,No,No,No
CUST-06418,11,Month-to-month,101.41,1097.78,Bank transfer (automatic),4,Fiber optic,No,No
CUST-06419,12,One year,102.87,1228.36,Mailed check,2,Fiber optic,Yes,No
CUST-06420,4,Month-to-month,111.0,452.96,Bank transfer (automatic),1,Fiber optic,No,No
CUST-06421,43,Two year,48.9,2090.37,Electronic check,2,DSL,Yes,No
CUST-06422,35,One year,75.37,2606.06,Credit card (automatic),3,Fiber optic,Yes,No
CUST-06423,17,Month-to-month,50.54,842.51,Bank transfer (automatic),1,DSL,Yes,No
CUST-06424,8,Month-to-month,106.3,828.73,Credit card (automatic),1,Fiber optic,No,No
CUST-06425,0,Month-to-month,107.52, ,Mailed check,3,Fiber optic,No,Yes
CUST-06426,29,Two year,18.46,549.51,Electronic check,2,No,No,No
CUST-06427,16,Month-to-month,44.68,721.99,Electronic check,2,DSL,No,No
CUST-06428,3,Month-to-month,117.85,347.69,Credit card (automatic),1,Fiber optic,Yes,No
CUST-06429,3,Month-to-month,93.99,282.78,Mailed check,0,Fiber optic,No,No
CUST-06430,52,Month-to-month,22.27,1184.61,Electronic check,0,No,No,No
CUST-06431,0,Month-to-month,99.84, ,Credit card (automatic),1,Fiber optic,No,Yes
CUST-06432,43,Two year,117.02,5039.81,Bank transfer (automatic),2,Fiber optic,Yes,No
CUST-06433,17,Month-to-month,48.31,810.90,Credit card (automatic),2,DSL,Yes,Yes
CUST-06434,51,Two year,65.54,3298.84,Credit card (automatic),1,DSL,Yes,No
CUST-06435,14,Month-to-month,73.7,1002.87,Electronic check,6,Fiber optic,Yes,No
CUST-06436,31,Two year,95.03,2861.45,Electronic check,2,Fiber optic,Yes,No
CUST-06437,36,One year,91.46,3282.91,Mailed check,2,Fiber optic,Yes,No
CUST-06438,62,Two year,52.26,3233.17,Credit card (automatic),1,DSL,No,No
CUST-06439,5,Month-to-month,58.54,296.52,Bank transfer (automatic),2,DSL,No,Yes
CUST-06440,26,Two year,104.04,2782.91,Electronic check,2,Fiber optic,Yes,No
CUST-06441,42,Month-to-month,111.0,4551.62,Electronic check,4,Fiber optic,Yes,No
CUST-06442,38,Month-to-month,71.07,2619.98,Mailed check,2,DSL,Yes,No
CUST-06443,9,Month-to-month,98.51,863.36,Bank transfer (automatic),2,Fiber optic,Yes,No
CUST-06444,40,Month-to-month,24.98,991.83,Electronic check,1,No,No,No
CUST-06445,45,Two year,103.83,4756.91,Electronic check,3,Fiber optic,Yes,No
CUST-06446,9,Month-to-month,110.87,982.59,Electronic check,2,Fiber optic,No,No
CUST-06447,22,Month-to-month,89.41,1924.67,Electronic check,5,Fiber optic,Yes,Yes
CUST-06448,38,One year,23.49,866.28,Mailed check,5,No,No,Yes
CUST-06449,17,Month-to-month,45.21,772.93,Credit card (automatic),0,DSL,Yes,No
CUST-06450,59,Two year,25.43,1499.90,Electronic check,1,No,No,No
CUST-06451,67,Two year,100.68,6820.00,Bank transfer (automatic),2,Fiber optic,No,No
CUST-06452,39,Two year,73.68,2899.73,Electronic check,0,DSL,Yes,No
CUST-06453,7,Month-to-month,93.66,662.17,Mailed check,2,Fiber optic,Yes,Yes
CUST-06454,16,Month-to-month,43.62,704.17,Electronic check,1,DSL,No,Yes
CUST-06455,39,Two year,93.99,3598.20,Credit card (automatic),2,Fiber optic,Yes,No
CUST-06456,52,Two year,105.38,5453.53,Bank transfer (automatic),0,Fiber optic,No,No
CUST-06457,37,One year,18.74,680.86,Electronic check,2,No,No,No
CUST-06458,7,Month-to-month,46.15,330.59,Bank transfer (automatic),0,DSL,Yes,No
CUST-06459,3,Month-to-month,18.66,56.26,Credit card (automatic),0,No,No,Yes
CUST-06460,40,Two year,75.84,3084.94,Credit card (automatic),0,Fiber optic,Yes,Yes
CUST-06461,18,Month-to-month,99.95,1774.66,Bank transfer (automatic),5,Fiber optic,Yes,Yes
CUST-06462,28,One year,24.81,708.33,Bank transfer (automatic),1,No,No,No
CUST-06463,38,Two year,92.96,3457.80,Electronic check,2,Fiber optic,Yes,No
CUST-06464,15,Month-to-month,109.43,1592.51,Bank transfer (automatic),2,Fiber optic,No,No
CUST-06465,15,Month-to-month,57.01,880.00,Credit card (automatic),1,DSL,No,No
CUST-06466,36,Two year,73.63,2577.45,Bank transfer (automatic),2,DSL,Yes,No
CUST-06467,27,Month-to-month,19.43,518.02,Electronic check,1,No,No,Yes
CUST-06468,7,Month-to-month,97.98,675.02,Bank transfer (automatic),2,Fiber optic,Yes,No
CUST-06469,58,Two year,22.15,1266.23,Mailed check,2,No,Yes,No
CUST-06470,34,Month-to-month,19.02,635.92,Bank transfer (automatic),3,No,Yes,Yes
CUST-06471,49,Month-to-month,51.17,2450.46,Credit card (automatic),1,DSL,No,No
CUST-06472,52,Month-to-month,21.88,1156.37,Electronic check,3,No,No,No
CUST-06473,28,One year,70.6,2006.91,Credit card (automatic),1,DSL,Yes,No
CUST-06474,31,Month-to-month,25.04,786.47,Electronic check,1,No,No,Yes
CUST-06475,45,Two year,23.77,1079.41,Electronic check,1,No,Yes,No
CUST-06476,3,Month-to-month,84.28,252.68,Bank transfer (automatic),1,Fiber optic,Yes,No
CUST-06477,36,One year,19.02,688.19,Bank transfer (automatic),1,No,No,No
CUST-06478,58,One year,61.62,3473.35,Mailed check,1,DSL,Yes,No
CUST-06479,4,Month-to-month,55.03,219.83,Electronic check,3,DSL,Yes,Yes
